year,month,day,decimal,average,ndays,1_year_ago,10_years_ago,increase_since_1800
,,,,,,,,
1974.0,5.0,19.0,1974.3795,333.37,5.0,,,50.4
1974.0,5.0,26.0,1974.3986,332.95,6.0,,,50.06
1974.0,6.0,2.0,1974.4178,332.35,5.0,,,49.6
1974.0,6.0,9.0,1974.437,332.2,7.0,,,49.65
1974.0,6.0,16.0,1974.4562,332.37,7.0,,,50.06
1974.0,6.0,23.0,1974.4753,331.73,5.0,,,49.72
1974.0,6.0,30.0,1974.4945,331.69,6.0,,,50.02
1974.0,7.0,7.0,1974.5137,331.46,6.0,,,50.2
1974.0,7.0,14.0,1974.5329,330.83,5.0,,,50.01
1974.0,7.0,21.0,1974.5521,330.76,7.0,,,50.41
1974.0,7.0,28.0,1974.5712,329.81,4.0,,,49.97
1974.0,8.0,4.0,1974.5904,329.85,5.0,,,50.54
1974.0,8.0,11.0,1974.6096,329.15,5.0,,,50.37
1974.0,8.0,18.0,1974.6288,329.06,6.0,,,50.8
1974.0,8.0,25.0,1974.6479,328.33,7.0,,,50.54
1974.0,9.0,1.0,1974.6671,328.06,5.0,,,50.68
1974.0,9.0,8.0,1974.6863,327.56,4.0,,,50.53
1974.0,9.0,15.0,1974.7055,326.72,6.0,,,49.95
1974.0,9.0,22.0,1974.7247,326.99,5.0,,,50.37
1974.0,9.0,29.0,1974.7438,327.31,5.0,,,50.76
1974.0,10.0,6.0,1974.763,327.07,6.0,,,50.49
1974.0,10.0,13.0,1974.7822,327.23,5.0,,,50.53
1974.0,10.0,20.0,1974.8014,327.4,5.0,,,50.51
1974.0,10.0,27.0,1974.8205,327.64,7.0,,,50.5
1974.0,11.0,3.0,1974.8397,327.8,7.0,,,50.39
1974.0,11.0,10.0,1974.8589,328.5,6.0,,,50.79
1974.0,11.0,17.0,1974.8781,328.61,6.0,,,50.59
1974.0,11.0,24.0,1974.8973,328.46,5.0,,,50.15
1974.0,12.0,1.0,1974.9164,328.8,5.0,,,50.2
1974.0,12.0,8.0,1974.9356,329.39,7.0,,,50.53
1974.0,12.0,15.0,1974.9548,329.78,7.0,,,50.68
1974.0,12.0,22.0,1974.974,329.96,7.0,,,50.64
1974.0,12.0,29.0,1974.9932,330.38,7.0,,,50.86
1975.0,1.0,5.0,1975.0123,330.49,6.0,,,50.79
1975.0,1.0,12.0,1975.0315,330.59,7.0,,,50.71
1975.0,1.0,19.0,1975.0507,330.79,7.0,,,50.74
1975.0,1.0,26.0,1975.0699,331.24,7.0,,,51.02
1975.0,2.0,2.0,1975.089,331.64,6.0,,,51.26
1975.0,2.0,9.0,1975.1082,331.11,7.0,,,50.54
1975.0,2.0,16.0,1975.1274,331.42,6.0,,,50.66
1975.0,2.0,23.0,1975.1466,331.96,7.0,,,50.99
1975.0,3.0,2.0,1975.1658,331.77,3.0,,,50.58
1975.0,3.0,9.0,1975.1849,331.64,5.0,,,50.22
1975.0,3.0,16.0,1975.2041,332.11,5.0,,,50.45
1975.0,3.0,23.0,1975.2233,331.9,3.0,,,49.98
1975.0,3.0,30.0,1975.2425,333.3,5.0,,,51.15
1975.0,4.0,6.0,1975.2616,332.78,5.0,,,50.4
1975.0,4.0,13.0,1975.2808,333.16,3.0,,,50.57
1975.0,4.0,20.0,1975.3,333.28,6.0,,,50.52
1975.0,4.0,27.0,1975.3192,333.48,7.0,,,50.59
1975.0,5.0,4.0,1975.3384,333.94,7.0,,,50.96
1975.0,5.0,11.0,1975.3575,334.25,6.0,,,51.24
1975.0,5.0,18.0,1975.3767,333.46,5.0,,,50.48
1975.0,5.0,25.0,1975.3959,334.0,7.0,332.95,,51.09
1975.0,6.0,1.0,1975.4151,333.96,7.0,332.44,,51.18
1975.0,6.0,8.0,1975.4342,333.19,6.0,332.2,,50.61
1975.0,6.0,15.0,1975.4534,333.23,7.0,332.32,,50.88
1975.0,6.0,22.0,1975.4726,333.5,6.0,331.83,,51.45
1975.0,6.0,29.0,1975.4918,333.0,6.0,331.72,,51.29
1975.0,7.0,6.0,1975.511,332.32,6.0,331.5,,50.99
1975.0,7.0,13.0,1975.5301,331.83,5.0,330.95,,50.94
1975.0,7.0,20.0,1975.5493,331.37,4.0,330.79,,50.95
1975.0,7.0,27.0,1975.5685,331.22,5.0,329.97,,51.31
1975.0,8.0,3.0,1975.5877,331.01,6.0,329.93,,51.63
1975.0,8.0,10.0,1975.6068,330.38,5.0,329.15,,51.53
1975.0,8.0,17.0,1975.626,329.48,6.0,329.21,,51.15
1975.0,8.0,24.0,1975.6452,328.73,5.0,328.39,,50.87
1975.0,8.0,31.0,1975.6644,329.32,5.0,328.09,,51.89
1975.0,9.0,7.0,1975.6836,329.42,3.0,327.74,,52.35
1975.0,9.0,14.0,1975.7027,327.94,7.0,326.84,,51.14
1975.0,9.0,21.0,1975.7219,327.95,5.0,326.73,,51.32
1975.0,9.0,28.0,1975.7411,327.97,5.0,327.52,,51.42
1975.0,10.0,5.0,1975.7603,,0.0,326.98,,
1975.0,10.0,12.0,1975.7795,328.4,1.0,327.21,,51.72
1975.0,10.0,19.0,1975.7986,328.73,4.0,327.38,,51.87
1975.0,10.0,26.0,1975.8178,328.8,5.0,327.59,,51.71
1975.0,11.0,2.0,1975.837,329.03,6.0,327.87,,51.65
1975.0,11.0,9.0,1975.8562,329.01,6.0,328.23,,51.34
1975.0,11.0,16.0,1975.8753,329.22,2.0,328.69,,51.24
1975.0,11.0,23.0,1975.8945,330.18,2.0,328.44,,51.91
1975.0,11.0,30.0,1975.9137,329.72,1.0,328.77,,51.16
1975.0,12.0,7.0,1975.9329,,0.0,329.32,,
1975.0,12.0,14.0,1975.9521,,0.0,329.68,,
1975.0,12.0,21.0,1975.9712,,0.0,329.96,,
1975.0,12.0,28.0,1975.9904,,0.0,330.27,,
1976.0,1.0,4.0,1976.0096,331.33,3.0,330.59,,51.65
1976.0,1.0,11.0,1976.0287,331.53,5.0,330.62,,51.68
1976.0,1.0,18.0,1976.0478,331.66,6.0,330.54,,51.64
1976.0,1.0,25.0,1976.0669,331.88,5.0,331.37,,51.69
1976.0,2.0,1.0,1976.0861,332.45,5.0,331.52,,52.09
1976.0,2.0,8.0,1976.1052,332.51,5.0,331.19,,51.97
1976.0,2.0,15.0,1976.1243,332.61,6.0,331.31,,51.89
1976.0,2.0,22.0,1976.1434,333.49,5.0,331.83,,52.56
1976.0,2.0,29.0,1976.1626,332.43,3.0,331.97,,51.28
1976.0,3.0,7.0,1976.1817,332.88,7.0,331.64,,51.5
1976.0,3.0,14.0,1976.2008,333.56,6.0,332.02,,51.94
1976.0,3.0,21.0,1976.2199,334.33,2.0,331.95,,52.45
1976.0,3.0,28.0,1976.2391,334.56,4.0,333.49,,52.45
1976.0,4.0,4.0,1976.2582,335.06,4.0,332.75,,52.72
1976.0,4.0,11.0,1976.2773,333.01,1.0,333.16,,50.45
1976.0,4.0,18.0,1976.2964,334.7,6.0,333.34,,51.96
1976.0,4.0,25.0,1976.3156,335.06,5.0,333.26,,52.19
1976.0,5.0,2.0,1976.3347,334.17,4.0,333.99,,51.21
1976.0,5.0,9.0,1976.3538,334.32,6.0,334.21,,51.32
1976.0,5.0,16.0,1976.373,335.29,4.0,333.47,,52.29
1976.0,5.0,23.0,1976.3921,335.28,4.0,333.99,,52.35
1976.0,5.0,30.0,1976.4112,334.43,6.0,333.92,,51.63
1976.0,6.0,6.0,1976.4303,334.21,4.0,333.38,,51.58
1976.0,6.0,13.0,1976.4495,334.17,5.0,333.21,,51.77
1976.0,6.0,20.0,1976.4686,334.05,2.0,333.45,,51.92
1976.0,6.0,27.0,1976.4877,,0.0,333.05,,
1976.0,7.0,4.0,1976.5068,333.6,4.0,332.42,,52.18
1976.0,7.0,11.0,1976.526,333.48,3.0,332.01,,52.5
1976.0,7.0,18.0,1976.5451,332.43,3.0,331.29,,51.91
1976.0,7.0,25.0,1976.5642,332.24,5.0,331.26,,52.21
1976.0,8.0,1.0,1976.5833,331.69,5.0,331.01,,52.18
1976.0,8.0,8.0,1976.6025,330.7,6.0,330.39,,51.72
1976.0,8.0,15.0,1976.6216,330.44,5.0,329.72,,51.99
1976.0,8.0,22.0,1976.6407,330.23,6.0,328.79,,52.26
1976.0,8.0,29.0,1976.6598,330.43,2.0,329.11,,52.91
1976.0,9.0,5.0,1976.679,329.53,2.0,329.49,,52.38
1976.0,9.0,12.0,1976.6981,329.54,2.0,327.93,,52.68
1976.0,9.0,19.0,1976.7172,328.61,6.0,327.96,,51.95
1976.0,9.0,26.0,1976.7363,327.65,3.0,327.97,,51.09
1976.0,10.0,3.0,1976.7555,328.54,5.0,,,51.98
1976.0,10.0,10.0,1976.7746,328.55,4.0,328.4,,51.9
1976.0,10.0,17.0,1976.7937,329.28,3.0,328.75,,52.47
1976.0,10.0,24.0,1976.8128,328.82,6.0,328.65,,51.79
1976.0,10.0,31.0,1976.832,329.4,4.0,329.13,,52.11
1976.0,11.0,7.0,1976.8511,330.44,4.0,328.98,,52.85
1976.0,11.0,14.0,1976.8702,330.17,7.0,329.22,,52.27
1976.0,11.0,21.0,1976.8893,330.55,7.0,330.27,,52.36
1976.0,11.0,28.0,1976.9085,330.68,7.0,329.9,,52.2
1976.0,12.0,5.0,1976.9276,331.19,3.0,,,52.43
1976.0,12.0,12.0,1976.9467,332.38,2.0,,,53.38
1976.0,12.0,19.0,1976.9658,331.7,6.0,,,52.47
1976.0,12.0,26.0,1976.985,332.38,6.0,,,52.94
1977.0,1.0,2.0,1977.0041,332.39,6.0,331.39,,52.75
1977.0,1.0,9.0,1977.0233,332.5,6.0,331.42,,52.68
1977.0,1.0,16.0,1977.0425,332.88,4.0,331.71,,52.89
1977.0,1.0,23.0,1977.0616,333.02,5.0,331.8,,52.87
1977.0,1.0,30.0,1977.0808,332.98,3.0,332.35,,52.66
1977.0,2.0,6.0,1977.1,333.23,4.0,332.38,,52.74
1977.0,2.0,13.0,1977.1192,333.15,5.0,332.68,,52.48
1977.0,2.0,20.0,1977.1384,333.18,7.0,333.43,,52.32
1977.0,2.0,27.0,1977.1575,334.35,5.0,332.55,,53.28
1977.0,3.0,6.0,1977.1767,334.3,5.0,332.81,,53.0
1977.0,3.0,13.0,1977.1959,335.19,5.0,333.59,,53.65
1977.0,3.0,20.0,1977.2151,335.32,6.0,333.64,,53.53
1977.0,3.0,27.0,1977.2342,335.18,4.0,334.51,,53.14
1977.0,4.0,3.0,1977.2534,336.01,3.0,335.06,,53.74
1977.0,4.0,10.0,1977.2726,335.85,5.0,333.89,,53.36
1977.0,4.0,17.0,1977.2918,336.31,7.0,334.75,,53.64
1977.0,4.0,24.0,1977.311,336.59,5.0,334.99,,53.77
1977.0,5.0,1.0,1977.3301,337.0,3.0,334.5,,54.08
1977.0,5.0,8.0,1977.3493,336.58,3.0,334.22,,53.61
1977.0,5.0,15.0,1977.3685,337.1,4.0,334.97,,54.13
1977.0,5.0,22.0,1977.3877,336.99,7.0,335.29,,54.08
1977.0,5.0,29.0,1977.4068,336.63,6.0,334.5,,53.82
1977.0,6.0,5.0,1977.426,336.2,6.0,334.18,,53.55
1977.0,6.0,12.0,1977.4452,336.01,5.0,334.17,,53.58
1977.0,6.0,19.0,1977.4644,336.34,5.0,334.05,,54.16
1977.0,6.0,26.0,1977.4836,335.74,6.0,,,53.87
1977.0,7.0,3.0,1977.5027,335.46,3.0,333.78,,53.95
1977.0,7.0,10.0,1977.5219,335.24,5.0,333.38,,54.14
1977.0,7.0,17.0,1977.5411,334.6,3.0,332.56,,53.96
1977.0,7.0,24.0,1977.5603,334.1,6.0,332.26,,53.95
1977.0,7.0,31.0,1977.5795,333.42,5.0,331.82,,53.78
1977.0,8.0,7.0,1977.5986,332.54,5.0,330.95,,53.43
1977.0,8.0,14.0,1977.6178,332.84,3.0,330.36,,54.25
1977.0,8.0,21.0,1977.637,331.82,3.0,330.23,,53.72
1977.0,8.0,28.0,1977.6562,332.25,5.0,330.43,,54.59
1977.0,9.0,4.0,1977.6753,331.18,3.0,329.53,,53.91
1977.0,9.0,11.0,1977.6945,331.48,7.0,329.54,,54.51
1977.0,9.0,18.0,1977.7137,330.92,3.0,328.71,,54.17
1977.0,9.0,25.0,1977.7329,330.93,5.0,327.76,,54.3
1977.0,10.0,2.0,1977.7521,330.94,6.0,328.54,,54.33
1977.0,10.0,9.0,1977.7712,331.54,4.0,328.55,,54.88
1977.0,10.0,16.0,1977.7904,331.27,4.0,329.27,,54.48
1977.0,10.0,23.0,1977.8096,331.37,7.0,328.89,,54.37
1977.0,10.0,30.0,1977.8288,331.88,3.0,329.4,,54.64
1977.0,11.0,6.0,1977.8479,332.08,6.0,330.6,,54.57
1977.0,11.0,13.0,1977.8671,332.53,4.0,330.11,,54.72
1977.0,11.0,20.0,1977.8863,333.11,6.0,330.5,,55.0
1977.0,11.0,27.0,1977.9055,332.65,5.0,330.72,,54.26
1977.0,12.0,4.0,1977.9247,333.34,6.0,330.87,,54.66
1977.0,12.0,11.0,1977.9438,333.4,5.0,332.1,,54.46
1977.0,12.0,18.0,1977.963,334.03,7.0,331.65,,54.85
1977.0,12.0,25.0,1977.9822,333.97,5.0,332.36,,54.56
1978.0,1.0,1.0,1978.0014,334.65,4.0,332.42,,55.03
1978.0,1.0,8.0,1978.0205,334.56,5.0,332.45,,54.75
1978.0,1.0,15.0,1978.0397,334.94,5.0,332.73,,54.96
1978.0,1.0,22.0,1978.0589,335.68,5.0,333.02,,55.52
1978.0,1.0,29.0,1978.0781,335.22,6.0,333.07,,54.89
1978.0,2.0,5.0,1978.0973,334.74,6.0,333.21,,54.23
1978.0,2.0,12.0,1978.1164,335.3,6.0,333.2,,54.59
1978.0,2.0,19.0,1978.1356,335.5,7.0,333.15,,54.59
1978.0,2.0,26.0,1978.1548,335.95,7.0,333.99,,54.83
1978.0,3.0,5.0,1978.174,336.06,7.0,334.37,,54.7
1978.0,3.0,12.0,1978.1932,336.73,6.0,335.15,,55.13
1978.0,3.0,19.0,1978.2123,336.91,5.0,335.41,,55.06
1978.0,3.0,26.0,1978.2315,337.29,6.0,335.02,,55.2
1978.0,4.0,2.0,1978.2507,337.33,4.0,336.01,,55.01
1978.0,4.0,9.0,1978.2699,338.0,4.0,335.54,,55.48
1978.0,4.0,16.0,1978.289,337.62,5.0,336.32,,54.93
1978.0,4.0,23.0,1978.3082,337.87,4.0,336.47,,55.03
1978.0,4.0,30.0,1978.3274,338.27,5.0,337.29,,55.33
1978.0,5.0,7.0,1978.3466,338.03,6.0,336.55,,55.04
1978.0,5.0,14.0,1978.3658,337.89,7.0,337.11,,54.89
1978.0,5.0,21.0,1978.3849,337.79,5.0,337.0,,54.84
1978.0,5.0,28.0,1978.4041,338.44,6.0,336.72,,55.59
1978.0,6.0,4.0,1978.4233,338.46,2.0,336.19,,55.76
1978.0,6.0,11.0,1978.4425,338.12,5.0,336.12,,55.62
1978.0,6.0,18.0,1978.4616,337.62,3.0,336.34,,55.38
1978.0,6.0,25.0,1978.4808,337.47,5.0,335.78,,55.55
1978.0,7.0,2.0,1978.5,336.69,3.0,335.46,,55.14
1978.0,7.0,9.0,1978.5192,336.79,6.0,335.28,,55.66
1978.0,7.0,16.0,1978.5384,336.34,5.0,334.83,,55.67
1978.0,7.0,23.0,1978.5575,335.86,5.0,334.18,,55.69
1978.0,7.0,30.0,1978.5767,335.42,6.0,333.63,,55.78
1978.0,8.0,6.0,1978.5959,334.66,7.0,332.58,,55.56
1978.0,8.0,13.0,1978.6151,334.69,4.0,332.84,,56.12
1978.0,8.0,20.0,1978.6342,334.2,2.0,331.82,,56.14
1978.0,8.0,27.0,1978.6534,333.78,3.0,332.25,,56.18
1978.0,9.0,3.0,1978.6726,332.82,3.0,331.18,,55.61
1978.0,9.0,10.0,1978.6918,331.85,6.0,331.44,,54.95
1978.0,9.0,17.0,1978.711,331.75,3.0,330.94,,55.07
1978.0,9.0,24.0,1978.7301,332.79,4.0,331.05,,56.24
1978.0,10.0,1.0,1978.7493,332.22,5.0,330.96,,55.7
1978.0,10.0,8.0,1978.7685,331.91,5.0,331.42,,55.33
1978.0,10.0,15.0,1978.7877,332.67,4.0,331.32,,55.95
1978.0,10.0,22.0,1978.8068,332.8,6.0,331.27,,55.88
1978.0,10.0,29.0,1978.826,333.22,4.0,331.81,,56.04
1978.0,11.0,5.0,1978.8452,333.57,5.0,332.03,,56.11
1978.0,11.0,12.0,1978.8644,333.61,7.0,332.47,,55.84
1978.0,11.0,19.0,1978.8836,334.12,6.0,333.07,,56.05
1978.0,11.0,26.0,1978.9027,334.15,4.0,332.66,,55.78
1978.0,12.0,3.0,1978.9219,334.46,5.0,333.19,,55.79
1978.0,12.0,10.0,1978.9411,334.96,6.0,333.57,,56.03
1978.0,12.0,17.0,1978.9603,335.26,6.0,333.87,,56.08
1978.0,12.0,24.0,1978.9795,335.07,7.0,334.05,,55.68
1978.0,12.0,31.0,1978.9986,335.2,7.0,334.52,,55.63
1979.0,1.0,7.0,1979.0178,335.48,7.0,334.5,,55.72
1979.0,1.0,14.0,1979.037,336.64,7.0,334.98,,56.69
1979.0,1.0,21.0,1979.0562,336.93,5.0,335.29,,56.8
1979.0,1.0,28.0,1979.0753,337.01,4.0,335.35,,56.7
1979.0,2.0,4.0,1979.0945,336.6,6.0,334.89,,56.1
1979.0,2.0,11.0,1979.1137,336.52,7.0,335.3,,55.82
